url,listing_id,price_eur,area_m2,rooms,floor,max_floor,is_ground_floor,is_top_floor,heat,construction_type,newbuild,district
https://www.imot.bg/obiava-1a175016411101291-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175016411101291,111280.0,52.0,1,4.0,4.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175688810116532-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175688810116532,112000.0,46.0,1,1.0,4.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175144442894309-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175144442894309,113000.0,50.0,1,6.0,6.0,0,1,other,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176319810203491-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina-bul-simeonovsko-shose,ida1a176319810203491,114000.0,49.0,1,4.0,4.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176131371172209-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176131371172209,114090.0,68.0,1,4.0,4.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176226495720695-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina-bul-simeonovsko-shose,ida1a176226495720695,114096.0,49.0,1,4.0,4.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175464969665660-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175464969665660,114700.0,37.0,1,6.0,14.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175820923023972-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175820923023972,115000.0,36.0,1,6.0,6.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176303381454731-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176303381454731,115000.0,52.0,1,1.0,6.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175942455164374-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175942455164374,115000.0,36.0,1,10.0,10.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176155351573641-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176155351573641,116000.0,30.0,1,1.0,5.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a173288717363152-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a173288717363152,118000.0,49.0,1,2.0,6.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176345655587030-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176345655587030,119999.0,38.0,1,6.0,6.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176181400985265-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176181400985265,120000.0,45.0,1,3.0,5.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a174013551994534-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a174013551994534,120000.0,55.0,1,2.0,5.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175405424553218-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175405424553218,120000.0,46.0,1,4.0,9.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a173753794023694-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a173753794023694,121000.0,51.0,1,4.0,6.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175631457659013-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175631457659013,125000.0,42.0,1,5.0,6.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a172316069256112-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a172316069256112,125000.0,57.0,1,1.0,7.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175526319449404-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175526319449404,126617.0,51.0,1,5.0,6.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175792376317983-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175792376317983,135000.0,53.0,1,2.0,7.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175672920870959-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175672920870959,136000.0,53.0,1,2.0,7.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175231671483427-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175231671483427,139000.0,67.0,1,4.0,5.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175517504869589-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175517504869589,143789.0,56.0,1,6.0,6.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175870609801065-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175870609801065,148082.0,118.0,1,4.0,4.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a174533158279185-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a174533158279185,150000.0,45.0,1,6.0,8.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a175612448082977-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a175612448082977,132000.0,53.0,1,2.0,6.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176052419191799-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176052419191799,159999.0,56.0,1,5.0,9.0,0,0,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176120968682502-prodava-ednostaen-apartament-grad-sofiya-malinova-dolina,ida1a176120968682502,171228.0,57.0,1,6.0,6.0,0,1,gas,brick,1.0,Малинова долина
https://www.imot.bg/obiava-1a176181347198074-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a176181347198074,135000.0,46.0,1,5.0,5.0,0,1,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a175809842044338-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi-ul-lui-ayer,ida1a175809842044338,146310.0,49.0,1,1.0,6.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a175558858168039-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a175558858168039,157000.0,51.0,1,7.0,9.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a176071301875962-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a176071301875962,160000.0,40.0,1,1.0,6.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a175818110890072-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi-ul-lui-ayer,ida1a175818110890072,174150.0,59.0,1,4.0,6.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a175561371670739-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a175561371670739,174900.0,58.0,1,1.0,6.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a175817968474252-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a175817968474252,175500.0,59.0,1,3.0,6.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a175394832187839-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a175394832187839,180000.0,56.0,1,7.0,7.0,0,1,gas,brick,0.0,Манастирски ливади
https://www.imot.bg/obiava-1a175818124793676-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi-ul-lui-ayer,ida1a175818124793676,183840.0,62.0,1,5.0,6.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a169356404854975-prodava-ednostaen-apartament-grad-sofiya-manastirski-livadi,ida1a169356404854975,185000.0,44.0,1,6.0,11.0,0,0,gas,brick,1.0,Манастирски ливади
https://www.imot.bg/obiava-1a176295933388852-prodava-ednostaen-apartament-grad-sofiya-meditsinska-akademiya,ida1a176295933388852,239000.0,66.0,1,5.0,6.0,0,0,other,brick,1.0,Медицинска академия
https://www.imot.bg/obiava-1a174783241865924-prodava-ednostaen-apartament-grad-sofiya-meditsinska-akademiya,ida1a174783241865924,307860.0,73.0,1,6.0,7.0,0,0,gas,brick,1.0,Медицинска академия
https://www.imot.bg/obiava-1a175957595653158-prodava-ednostaen-apartament-grad-sofiya-mladost-1,ida1a175957595653158,70000.0,25.0,1,8.0,8.0,0,1,other,brick,1.0,Младост 1
https://www.imot.bg/obiava-1a174862233885325-prodava-ednostaen-apartament-grad-sofiya-mladost-1,ida1a174862233885325,119500.0,46.0,1,1.0,11.0,0,0,other,brick,1.0,Младост 1
https://www.imot.bg/obiava-1a175309536614145-prodava-ednostaen-apartament-grad-sofiya-mladost-1,ida1a175309536614145,135000.0,42.0,1,6.0,8.0,0,0,other,panel,0.0,Младост 1
https://www.imot.bg/obiava-1a176053209150446-prodava-ednostaen-apartament-grad-sofiya-mladost-1,ida1a176053209150446,135000.0,35.0,1,4.0,14.0,0,0,other,epk,0.0,Младост 1
https://www.imot.bg/obiava-1a176129015978178-prodava-ednostaen-apartament-grad-sofiya-mladost-1,ida1a176129015978178,150000.0,47.0,1,2.0,8.0,0,0,other,panel,0.0,Младост 1
https://www.imot.bg/obiava-1a176364232309521-prodava-ednostaen-apartament-grad-sofiya-mladost-1,ida1a176364232309521,147000.0,47.0,1,3.0,10.0,0,0,other,brick,1.0,Младост 1
https://www.imot.bg/obiava-1a176060310435969-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a176060310435969,119000.0,46.0,1,1.0,11.0,0,0,gas,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a171256603478414-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a171256603478414,119000.0,49.0,1,2.0,11.0,0,0,other,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a175009787493606-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a175009787493606,119000.0,46.0,1,2.0,11.0,0,0,gas,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a176349711600882-prodava-ednostaen-apartament-grad-sofiya-mladost-1a-ul-ana-ahmatova,ida1a176349711600882,119000.0,40.0,1,3.0,4.0,0,0,gas,brick,0.0,Младост 1А
https://www.imot.bg/obiava-1a171594733467120-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a171594733467120,119000.0,48.0,1,2.0,11.0,0,0,other,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a171800782302608-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a171800782302608,119000.0,46.0,1,3.0,11.0,0,0,gas,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a174956579292898-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a174956579292898,119000.0,47.0,1,2.0,11.0,0,0,other,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a171576819311458-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a171576819311458,119000.0,46.0,1,2.0,12.0,0,0,other,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a170204646922968-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a170204646922968,119000.0,46.0,1,2.0,11.0,0,0,gas,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a171346546118064-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a171346546118064,99167.0,49.0,1,1.0,11.0,0,0,gas,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a152906212795430-prodava-ednostaen-apartament-grad-sofiya-mladost-1a,ida1a152906212795430,137800.0,56.0,1,6.0,6.0,0,1,gas,brick,1.0,Младост 1А
https://www.imot.bg/obiava-1a176398019843038-prodava-ednostaen-apartament-grad-sofiya-mladost-2,ida1a176398019843038,114000.0,38.0,1,8.0,14.0,0,0,other,epk,0.0,Младост 2
https://www.imot.bg/obiava-1a175943462361354-prodava-ednostaen-apartament-grad-sofiya-mladost-2,ida1a175943462361354,124400.0,45.0,1,1.0,8.0,0,0,gas,panel,0.0,Младост 2
https://www.imot.bg/obiava-1a175890826624921-prodava-ednostaen-apartament-grad-sofiya-mladost-2,ida1a175890826624921,129900.0,43.0,1,4.0,8.0,0,0,other,panel,0.0,Младост 2
https://www.imot.bg/obiava-1a175708711149567-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175708711149567,90000.0,42.0,1,2.0,6.0,0,0,other,brick,0.0,Младост 3
https://www.imot.bg/obiava-1a175879080403922-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175879080403922,92000.0,42.0,1,5.0,6.0,0,0,other,brick,0.0,Младост 3
https://www.imot.bg/obiava-1a175759573692792-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175759573692792,92000.0,41.0,1,3.0,6.0,0,0,other,brick,0.0,Младост 3
https://www.imot.bg/obiava-1a176362421177058-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a176362421177058,115000.0,36.0,1,10.0,12.0,0,0,other,epk,0.0,Младост 3
https://www.imot.bg/obiava-1a175708740511495-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175708740511495,100000.0,46.0,1,2.0,6.0,0,0,other,brick,0.0,Младост 3
https://www.imot.bg/obiava-1a175878901365309-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175878901365309,102000.0,46.0,1,4.0,6.0,0,0,other,brick,0.0,Младост 3
https://www.imot.bg/obiava-1a176269513299640-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a176269513299640,133900.0,43.0,1,5.0,8.0,0,0,other,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a175932887196927-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175932887196927,135000.0,45.0,1,5.0,8.0,0,0,other,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a169623632608722-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a169623632608722,135000.0,52.0,1,4.0,9.0,0,0,other,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a175465913415024-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175465913415024,140000.0,46.0,1,2.0,8.0,0,0,gas,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a175456929404760-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175456929404760,140000.0,46.0,1,2.0,8.0,0,0,other,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a175189473573465-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a175189473573465,143990.0,46.0,1,2.0,9.0,0,0,other,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a174204451632031-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a174204451632031,145000.0,49.0,1,4.0,8.0,0,0,other,panel,0.0,Младост 3
https://www.imot.bg/obiava-1a174781953130523-prodava-ednostaen-apartament-grad-sofiya-mladost-3-bul-aleksandar-malinov,ida1a174781953130523,145000.0,45.0,1,9.0,14.0,0,0,other,epk,0.0,Младост 3
https://www.imot.bg/obiava-1a151740001069893-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a151740001069893,164000.0,52.0,1,5.0,15.0,0,0,gas,epk,0.0,Младост 3
https://www.imot.bg/obiava-1a174367542105911-prodava-ednostaen-apartament-grad-sofiya-mladost-3,ida1a174367542105911,183799.0,75.0,1,7.0,10.0,0,0,other,brick,1.0,Младост 3
https://www.imot.bg/obiava-1a176218078908141-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176218078908141,65000.0,31.0,1,7.0,7.0,0,1,other,brick,0.0,Младост 4
https://www.imot.bg/obiava-1a174107514927386-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a174107514927386,79000.0,28.0,1,17.0,17.0,0,1,gas,brick,1.0,Младост 4
https://www.imot.bg/obiava-1a176046005197115-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176046005197115,115000.0,42.0,1,9.0,9.0,0,1,gas,brick,1.0,Младост 4
https://www.imot.bg/obiava-1a176122200984769-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176122200984769,125000.0,49.0,1,5.0,8.0,0,0,gas,panel,0.0,Младост 4
https://www.imot.bg/obiava-1a175985477296672-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a175985477296672,140000.0,47.0,1,3.0,7.0,0,0,other,panel,0.0,Младост 4
https://www.imot.bg/obiava-1a175042111405042-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a175042111405042,140000.0,43.0,1,3.0,9.0,0,0,other,panel,0.0,Младост 4
https://www.imot.bg/obiava-1a176095885697016-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176095885697016,144900.0,48.0,1,6.0,8.0,0,0,other,panel,0.0,Младост 4
https://www.imot.bg/obiava-1a176064961179584-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176064961179584,145000.0,55.0,1,1.0,10.0,0,0,other,brick,1.0,Младост 4
https://www.imot.bg/obiava-1a175974331081237-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a175974331081237,149900.0,45.0,1,2.0,3.0,0,0,gas,brick,0.0,Младост 4
https://www.imot.bg/obiava-1a176131001905186-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176131001905186,150000.0,55.0,1,1.0,10.0,0,0,gas,panel,1.0,Младост 4
https://www.imot.bg/obiava-1a176174213825281-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176174213825281,155000.0,44.0,1,8.0,9.0,0,0,gas,panel,0.0,Младост 4
https://www.imot.bg/obiava-1a176064942090641-prodava-ednostaen-apartament-grad-sofiya-mladost-4,ida1a176064942090641,167000.0,66.0,1,1.0,10.0,0,0,other,brick,1.0,Младост 4
https://www.imot.bg/obiava-1a175620601310209-prodava-ednostaen-apartament-grad-sofiya-moderno-predgradie,ida1a175620601310209,75700.0,52.0,1,2.0,4.0,0,0,gas,brick,1.0,Модерно предградие
https://www.imot.bg/obiava-1a176340095001501-prodava-ednostaen-apartament-grad-sofiya-musagenitsa,ida1a176340095001501,150000.0,42.0,1,2.0,12.0,0,0,other,epk,0.0,Мусагеница
https://www.imot.bg/obiava-1a175810320210112-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a175810320210112,95000.0,34.0,1,3.0,5.0,0,0,gas,brick,1.0,Надежда 1
https://www.imot.bg/obiava-1a176297617444940-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a176297617444940,104999.0,45.0,1,3.0,9.0,0,0,other,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a174359102397833-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a174359102397833,108000.0,45.0,1,7.0,9.0,0,0,gas,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a176121901446562-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a176121901446562,114000.0,45.0,1,7.0,9.0,0,0,gas,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a175742425144958-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1-ul-vera-ignatieva,ida1a175742425144958,119900.0,46.0,1,7.0,8.0,0,0,gas,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a176176465015737-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a176176465015737,119900.0,47.0,1,7.0,8.0,0,0,district,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a176077668218260-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1-ul-kiril-drangov,ida1a176077668218260,129999.0,55.0,1,4.0,14.0,0,0,other,epk,0.0,Надежда 1
https://www.imot.bg/obiava-1a176173459870885-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a176173459870885,140000.0,48.0,1,3.0,9.0,0,0,gas,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a176399460281528-prodava-ednostaen-apartament-grad-sofiya-nadezhda-1,ida1a176399460281528,149000.0,46.0,1,8.0,8.0,0,1,other,panel,0.0,Надежда 1
https://www.imot.bg/obiava-1a175405006017271-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a175405006017271,99999.0,30.0,1,6.0,6.0,0,1,gas,brick,1.0,Надежда 2
https://www.imot.bg/obiava-1a176191214951711-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2-ul-republika,ida1a176191214951711,102000.0,46.0,1,4.0,6.0,0,0,other,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a171085995128849-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2-bul-lomsko-shose,ida1a171085995128849,105000.0,48.0,1,5.0,7.0,0,0,other,brick,1.0,Надежда 2
https://www.imot.bg/obiava-1a176125106862195-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176125106862195,107000.0,38.0,1,6.0,6.0,0,1,gas,brick,1.0,Надежда 2
https://www.imot.bg/obiava-1a175275116261714-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a175275116261714,114900.0,38.0,1,6.0,6.0,0,1,gas,brick,1.0,Надежда 2
https://www.imot.bg/obiava-1a176177735827234-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176177735827234,118000.0,42.0,1,3.0,8.0,0,0,gas,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176226297777450-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2-ul-tarnovska-konstitutsiya,ida1a176226297777450,124999.0,48.0,1,3.0,8.0,0,0,other,epk,0.0,Надежда 2
https://www.imot.bg/obiava-1a175552170129005-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a175552170129005,128000.0,43.0,1,2.0,8.0,0,0,other,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176355001649058-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176355001649058,132000.0,48.0,1,3.0,8.0,0,0,gas,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176346535340172-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176346535340172,134000.0,48.0,1,3.0,8.0,0,0,other,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176294659401245-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176294659401245,135000.0,48.0,1,3.0,8.0,0,0,other,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176408274026716-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176408274026716,139800.0,44.0,1,6.0,9.0,0,0,other,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176217243597825-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176217243597825,139990.0,48.0,1,3.0,8.0,0,0,other,epk,0.0,Надежда 2
https://www.imot.bg/obiava-1a176166162803389-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176166162803389,140000.0,45.0,1,3.0,9.0,0,0,other,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176237172920111-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176237172920111,142000.0,44.0,1,3.0,8.0,0,0,gas,panel,0.0,Надежда 2
https://www.imot.bg/obiava-1a176061534746450-prodava-ednostaen-apartament-grad-sofiya-nadezhda-2,ida1a176061534746450,149000.0,44.0,1,4.0,6.0,0,0,gas,brick,1.0,Надежда 2
https://www.imot.bg/obiava-1a176251703601428-prodava-ednostaen-apartament-grad-sofiya-nadezhda-3,ida1a176251703601428,107000.0,37.0,1,5.0,5.0,0,1,gas,brick,0.0,Надежда 3
https://www.imot.bg/obiava-1a176159649283933-prodava-ednostaen-apartament-grad-sofiya-nadezhda-3,ida1a176159649283933,107000.0,37.0,1,,,0,0,gas,brick,0.0,Надежда 3
https://www.imot.bg/obiava-1a175561382843939-prodava-ednostaen-apartament-grad-sofiya-nadezhda-3,ida1a175561382843939,119000.0,45.0,1,1.0,7.0,0,0,gas,brick,0.0,Надежда 3
https://www.imot.bg/obiava-1a175973508734077-prodava-ednostaen-apartament-grad-sofiya-nadezhda-3,ida1a175973508734077,139999.0,43.0,1,5.0,8.0,0,0,gas,panel,0.0,Надежда 3
https://www.imot.bg/obiava-1a176155621019472-prodava-ednostaen-apartament-grad-sofiya-nadezhda-4,ida1a176155621019472,114900.0,45.0,1,8.0,8.0,0,1,other,panel,0.0,Надежда 4
https://www.imot.bg/obiava-1a176190897453987-prodava-ednostaen-apartament-grad-sofiya-obelya,ida1a176190897453987,98000.0,45.0,1,3.0,8.0,0,0,other,panel,0.0,Обеля
https://www.imot.bg/obiava-1a176155142022006-prodava-ednostaen-apartament-grad-sofiya-obelya-1,ida1a176155142022006,127000.0,48.0,1,5.0,7.0,0,0,district,panel,0.0,Обеля 1
https://www.imot.bg/obiava-1a176355781642056-prodava-ednostaen-apartament-grad-sofiya-obelya-2,ida1a176355781642056,99999.0,45.0,1,5.0,8.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a176372133561561-prodava-ednostaen-apartament-grad-sofiya-obelya-2,ida1a176372133561561,119900.0,48.0,1,5.0,7.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a176366623863491-prodava-ednostaen-apartament-grad-sofiya-obelya-2,ida1a176366623863491,119900.0,48.0,1,5.0,7.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a176408592485901-prodava-ednostaen-apartament-grad-sofiya-obelya-2,ida1a176408592485901,120000.0,48.0,1,5.0,7.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a176408365399708-prodava-ednostaen-apartament-grad-sofiya-obelya-2,ida1a176408365399708,126700.0,44.0,1,3.0,9.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a176190818690754-prodava-ednostaen-apartament-grad-sofiya-obelya-2,ida1a176190818690754,126990.0,45.0,1,3.0,8.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a175206676069281-prodava-ednostaen-apartament-grad-sofiya-obelya-2-ul-108,ida1a175206676069281,170000.0,48.0,1,1.0,8.0,0,0,other,panel,0.0,Обеля 2
https://www.imot.bg/obiava-1a175585030280600-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a175585030280600,148000.0,46.0,1,2.0,5.0,0,0,gas,brick,1.0,Оборище
https://www.imot.bg/obiava-1a175794689468906-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a175794689468906,148000.0,46.0,1,2.0,5.0,0,0,gas,brick,1.0,Оборище
https://www.imot.bg/obiava-1a176277051703352-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a176277051703352,150000.0,46.0,1,1.0,5.0,0,0,gas,brick,1.0,Оборище
https://www.imot.bg/obiava-1a176268019619638-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a176268019619638,150000.0,46.0,1,1.0,5.0,0,0,gas,brick,1.0,Оборище
https://www.imot.bg/obiava-1a171627804138005-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a171627804138005,155000.0,35.0,1,3.0,3.0,0,1,gas,brick,0.0,Оборище
https://www.imot.bg/obiava-1a165916569265202-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a165916569265202,194000.0,54.0,1,9.0,9.0,0,1,other,brick,0.0,Оборище
https://www.imot.bg/obiava-1a174721322581263-prodava-ednostaen-apartament-grad-sofiya-oborishte,ida1a174721322581263,288000.0,80.0,1,1.0,6.0,0,0,gas,brick,1.0,Оборище
